Date,Headline,Source,URL,Sentiment,Sentiment_Score
2026-07-09,TCS share price falls 2% ahead of Q1 results 2026. Should you buy or sell? - Livemint,Livemint,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOTUV6Vk9XTmlCUUk5cTBhNUY0dTd5eGJyMVdJMG9YWk1ISVB5SEk1Skxqa1BTMi1JTkVQdjhSbk5GRzYzV1d5MW5GOHZaVWprNkVrdl8xenlzM213V3RsQ3hDMHVpY2tDeE1BQkxBRmdFNUw5dTc0UkRLdFZPb0I3Mi1GTVBEY25wUmc3UGRpTzVEMkV4OGlOSXVOZEpQY3ItMmJSVC1NZUgzQUpydW5CSkx5ZjRnTzB5X1F5ZE9VRmllN0VESGNleWVKNkx6dGN3SDJDWlo3ZmLSAd4BQVVfeXFMUHRuUUV0aEZpSEtzb2NmNFRGU2dONjdFYU5fRzRfV1RFVDZIMkUzdl9OQktaWEt2Nnc3V055dnY0YS1la1dSNUItaGtxbG4tXzRtczhJcloxRmRXQmFyMmw1ZWVaX1VWWjZ4UTJZdnRBTnZmVU5WUkM4dEppdlFxU3l6Q1l3ZmltSjUxdVVXZjJpRHdhbV9hQ0M2VXBraXdtYndDTnhlaWQ0cW8yMjFGRWQtZjcwQjIxcGFMVDBVRl8ySFdJQV83cEF3UEF6MDF3MURWbUFoRDhyR3kwWml3?oc=5,neutral,0.542783260345459
2026-07-09,"Q1 results today: TCS, Anand Rathi Wealth, GM Breweries among 10 on July 9 - Business Standard",Business Standard,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPam45TUVTM3lZRHZVd2JoVF8wRm5SM1pSOTN6c1BQc2xkN2VySURZUGQ1dk4xb2hBeG9LUmJ0RS1ITnFDS1RGMVpUV01GYmVzejZoVjFKYWx4VUNnRzAtUlZjc1Nyd19yT3ZMaUdJUkpVOHVCTlM1dlhKc2RpQWxPZmRtcERKM1h2QVlfTGVjYVFFcTEwXy1YSVNGeTkxOU5QenlGNG5meW15TFBKbExCZTZXcWsxLVh4aV9kdFNQTVlOcmdJQjdlNGFJRS1jQnV2N0hESWlFVXpJNk5ZM1ZyY2RDVTJOamNC0gHuAUFVX3lxTFBwZ1VWMlJHZ1pvXzZ6N1V1VmhNbUtUUno3QldNNzgyRVlsaWVkMlhCZU5rSVhYME9DWkxSWlZpb2Fwbjdua2toSTNjTWlsOTYzWVBqM0F5QndOdUFvZnBjRG1TZF90Y0txNWx0MHVvaFdWMUpBVEJaM2phSTlFSVNUNzQ3b09Jd01fZzEyNWxGdjY0ZnhDNjZ3dmZURDN3MEtVQVUwOGVLVEZta2tuRGtSRkVwVUlfZnlQb2Rhd2NTY1BsR0ctQmhRLS1jWVVVTUlHc3RWbXg2MV9VaTFHdzRHMkVxWG1LOWpKWGNWcnc?oc=5,neutral,0.7564650177955627
2026-07-09,"TCS Q1 dividend: IT major declares ₹12/share interim dividend for shareholders; check record, payment dates - upstox.com",upstox.com,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNMWxUZ1FGUXJ0dVpYY2hxOHJyOHdPRGRYa2NZNHdmVXh5WWJsVmtKejR2Rll5MHA0YUZBYTQwMzBXY0VIVVM2VEI0aXR5dW80LU9BS0ZCcUhnQzJlRkFLNkIyTFk5TEtGRjRIcE5kaHJmOE9DMDdJXy1VRzF0YVNJV2tMN1dGSkN0Szc3c2Joemx1N2JNQ2VnamRMZm9TRmxUSmk0cUM3b0xzOHg0UTNWMmFLandjVlJTY2llUlVSeG1Bd1hsZlRiTkdlajRsdzNBSjIzRTBfRjBQdXpENlcwbmExLU8xeWtJ?oc=5,neutral,0.920152485370636
2026-07-09,TCS Q1 Results: Board declares an interim dividend of ₹12 per share. Details here - Livemint,Livemint,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQOHNSUU1QOVc3YVRVXzJhb1BTYW5ZZ3pCQmM1MjRDQzBFdE95TUxDODNWcEx3alNRajR2R1RDWG4tSm15ckU3NVZUTkYwZGdGdmFGOHlwd012ZUpzSThRbjNBTHRySjVrMFFuNWM5bC1xWVBQX29MQkFxUElfNk5xT0pmWnAwaE1NS0NXSTloX1BlUHlJdjR4S2lfNTdMak82d3dKYUlvYVpwdWRSZl9jZVNDSXFUdUZzaVNwbWlRVUQteE5Wc2dDRjVCczZUdWVZTWNjX1VVM0M4Ui16bTNIaTEwWV9MZ9IB6wFBVV95cUxPdi1QV25tcmw4dVltMDVPeHdFT0FlbkJFQmpxNjA4ekdlMThGMVRqOFlTM2w0R2N4TC1XUHFxQnRjYXM1SXpVRy1STnBXa1VvUHBTSWJJTklQSnBCbVBTR2J6NjVfaHpMTkthRzlvVnVueFhjaDVfXzc0VzU0N2R0RVRDY2lLbUNtM05XUWpQX2V5c2VXMTdQRDYxVkJVM2FwOGlQcEFKeWpJSFZLcWgwQS11cHFaZ2pVSnBvUndZcWRNQ3NTSDhJM2JqRzYyUkFobDlUalVENTY3dC0wN2dqMmVTS1ZEUndUUG1Z?oc=5,neutral,0.8666413426399231
2026-07-09,Tata Consultancy Services consolidated net profit rises 4.62% in the June 2026 quarter - Business Standard,Business Standard,https://news.google.com/rss/articles/CBMi-wFBVV95cUxQekw1ZVAxMlgwUE5aZzBKS2R0VEtXaGVONE1tT0RCQi1Fa0M1b0pVcW0zZlVtYnYydjloWlRrb0o4Tm8tc2FmaEM3bkF3M19TekhkQXpEYXozb2JuZ1F1VmRxdEFLTlF2akNjSWU3Z0tPQVAwVlBmT1p1MVlWRU42OXZPX2V5N2xZdE1UVUdQb2NPSlJ5ZzJBb1BNdkhBWElNb3lpaE02M2EzQUVKN0RQRHJJNy1OR2FPWFFOY1JIYTN6YlZWdjBYYWFVa3NCRmtXZXlLaldWUTVpbFhJWFJFMV9rd0p6eFZwMHFYTVdSQXZrQzh5RC11dTNsc9IBgAJBVV95cUxQRWozU2NSaG1HcERsQmFLaFhmRElaZVNaWGlWc2xPamoxenFWM2hmUEdXVW55MTJ3VC05ZkxFa0x2R3oweUtJZFRieEIwR1RYdkVPQWxNZnlacmQ1dUNFblQtMWFWR1BmazNIR01Ib2NGUXlwVlN6VERHMzFtWjFpbVJIOHR0ZFMyQjRTU2RFdDZyQ3VIWlNJdGRKTllwdEVjUlNwendiTk5GeHJnWTRGaW10TkpRM0QzYVZLRVZOLXVXWHU1LXl5SHV2WHdPN19CUG5WQTZ0SG9Od1h2cVExSV82Yy1XSVVRU3BIb3p0THVKZmVtcXlxVEY0eUZRazlN?oc=5,positive,0.9292848706245422
2026-07-09,"TCS Q1 FY27 results: Tata Consultancy Services reports 5% y-o-y increase in net profit to Rs 13,349 crore - The Times of India",The Times of India,https://news.google.com/rss/articles/CBMimgJBVV95cUxNSU9rU1R0VTdfTFhleGIzNFNSQnRjb3RQYnVkZWVMUE1jRzZEdFdOTUhHN0ZKUFo4UGgxeHl0VFZkOUt2QTN1QWRwVGg4a0Q1b3R0RGRnVEVybjRtQVN5cmpZUFdqTGswbXZ0VGwta1kxa3pVU05ScGFYMlg1bS1PUFVoTkhydG9jWVV4ZEdTeHBsNWtnOWdudjZzdTBQY3Y0M1hYanA2YTlaQlJfek8wN3o1bS1FNDlLU1BvR084VkJRVEpxLWItS3VsVGIwLUtGcmtxZWI4Mkpyb2k0bVQ3YmpkSUpQeGVFX0xkN0d4QkxscGZaYmxjYjhDamc0bkJfc01YOVdnM2FkQm5MWVV5UnNZMG5pR2lKaFHSAZ8CQVVfeXFMUEp3SktQZXZDMkVUeDJ6WjBYNVZpNEhqRG9pZklSR1JGOUtHZHFWdXEzSFY2VC1BTkotSHNRWGVUWE96Q01FZHhoUmkwSklETHVOb05iekxVY3piRVJVM0tUNVM5bjR4aEd6T2liUzZWZ2tqNFhnLTByeU5UQjNnRjlMMm9vRlFBZDkzcl9mRkYxNTdLMXhJS3NFOFlQV3JyN09WdUFZbjNOWUJGdGl5dmlOVHE4YkNWdmE0UXEwZUhHQ29TLXRyMFNWTWNOMHBXSnB1a0EzZmExNHlpVnNzakhJeG1QNHhCcnlDTXZNSVd0V1FMQm5iTUF1dTByVDB3MHhQbHhvOWZIbzdOd2o0SXBGN2owalZHSVNaV21KYzQ?oc=5,positive,0.9470962882041931
2026-07-09,"TCS: Q1 FY27 saw strong revenue growth, robust profits, and a ₹12 interim dividend, despite legal settlement impact - TradingView",TradingView,https://news.google.com/rss/articles/CBMingJBVV95cUxOZWIzc2ZxbkFrM0pjM3g3Q1JFVFA2amFKWnNZSEY3cGZWRnBWdEk1UHZSLW5PSlh4OTFSMGFJQmZ2azVWbzFpY3FuNFg5N2kwYThwZWdRak1SMk1WdjhSQmpiSmFSOHJIVndCY1Ezb2RwUFlmV1d3a2t6dmFUQ1pMeXlZRWFtckZlQmwtN0dNRzN0WVNDeHU4a0VMVDk1UEw1LWpwdHpfSkstS29ZczJFRERNVnZEY3RQVEZPWEdzRFJ4OUt1VE85U1BKNTFIT1ZWUVBQaWY1X2hRanlfakpRRXhta25qeFByUWhUdE85TFU1NG1YQ3hRb01HMWIzRkQ4eWdoMWVjTG9vblVKY1dTTC1xYndTMXpTbDVUZWh3?oc=5,positive,0.9529680609703064
2026-07-09,Earnings call transcript: TCS posts steady q1 2026 growth as margins ease - Investing.com,Investing.com,https://news.google.com/rss/articles/CBMixwFBVV95cUxNWk8xTWVBSkFfeFhRb1o2WEZTS2d3RUFYdU1adkpXby1mdDJzZVBOS0MtLWVQN19yMGN1SkhTemN0Ql9WZTVzUFRGbmp1ODluRE5kWEZpcEtJeUZYbXhnbkViZFRSRkw4UmZpeWJhcm15VlFiWkFBMlAxOXhrWElpOUd4eVdFS1BLZE1RTkFDVlU1WWZjOXJraUtqM2Z6SEROM0puYXVIekI4by1OWi1hMUhscjRCZndJVGZucDdEZTRBc2tXOXBn?oc=5,positive,0.9337888360023499
2026-07-09,"TCS, Anand Rathi Wealth Among Firms To Announce Q1 Results Today - NDTV Profit",NDTV Profit,https://news.google.com/rss/articles/CBMirwFBVV95cUxQbmVVMnc1Sy05a1JKejRieFQxQUZUV0ZMcGtfTmMwb3JkOWxRWFJ6czMtMTFZT05ZYWUzdEdwSTV2U3Jwb2FvV1NqYmdEU29NcGVjNktCU3o5VDFxV2xLWGltZWZ5em1rQ2tNNFJ2a0FOMER1QWk3TDNhNGhiSzJidU9qbTlnc0l5cGFFQjdrYmNzT19ZNDN0SVlBRFROcU9uU3FMcFRQUUZyVENwT2dz0gG3AUFVX3lxTE1zMlNBRFNDZWpBWERkNndtc1o3TjVWSF9oQWgzaS0zWjhkRjhRVlhVNTZKNFU5eXROc2RxX05Hbi1kNF84amFFbTBLOTY3MVNQVXBTNUR4bWZzaFNTeS1vQWhSV3puSW5VTG91U2RINGhFMWc5c0JaakRjMktReTZ0eXM1UVh6U3U0QnFrQWlqdlVpR0dqSmJIVEJmMkJBNE92dElWbFoyeE9MRV9qeHM5cDJuVGIwYw?oc=5,neutral,0.8803489804267883
2026-07-09,"TCS dividend announcement amount, time today: Record date, March 2026 quarter details - Business Today",Business Today,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQYU4zbER1Zkl6MnZDUVNSa2ZleGpncFNXbXhxb3BDOWVpTVV3RmJEN0RVT3Jfcmt0cEN2aUNSVXFmT0V6V21uRW1NMnYtbS1fZ0ZYMUZYU1NoZGp3VXhZa2xmS0dHOFZXM3l0RC1CaFNfakNkZDZhbG10MF8wLXMxMjkzb3UtX2dyd2p6YnJ2dW11T1NtbzluSUp3QUxmTlBrdWxudnFXMGhwMHNUbmZjczhUU1RXbzgyazhvTGZFUllxa2R3RWRpZG1ySDQ0endXdTlpYUJBQjZXSzNuRVFPMm5ER0jSAeoBQVVfeXFMT1hyem9FWm5FM1pUYTd3QXUtZzhPVk8tUWpwS0ZmVUhCbkpwTk9neE5XcDB0azJPbVhicVE3ejNSU3dWOTliWEx3STNvelBNNWEtX3BsWEQ5YnJyT0RXVndUeDNPSGRGT1IwTmN6STlJMnJuX1lhY0gxNDdVSm9GYnQyMm5VeEtyQW1JOGlVVzhWVXI1eUNZWG40LTRJMkFELUxSRlFoN2NiUGlMY21ZQWVyei02aFFGUy1zSU1JRWl1LTN4S01ZVVN3MXBOSEtpcVYxMEtPWTR0Qlhua195MWxOUEtHaGtibWhB?oc=5,neutral,0.9384462833404541
2026-07-09,"TCS dips 2%, trades near 6-year low ahead of Q1 results; IT sector in focus - Business Standard",Business Standard,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPNFExcjY0ZlhsLXVkOWVnQ0R6VHRQNkphU2h1eEVYdm13OVIwdDNaT1RvQmFzVGgtRnNERFFvdzVETlBuTkh3QUh3T2F2RDJJUnhuV2FHUEZFR29TQk42UHlPV0E1STlQUmxYQU9TSnBudnB0cTdidTlHVDZkZ3lEX3lGUjgxeWRiR0pkRFJGQ0lZaHJLUVl0OFVQYjFBTEdCSnN4dzBaSmwwenl6aWxCR09sc0NtY0hQcWQ2b2tvczd0TS1XNHQ0NHh5bHh0d19yNEpiR01FWW9wZnQ1T2tqWDR3Mkg4UdIB6wFBVV95cUxQNUZvdHZSbHE1akFZUGg3cG5oWE5jSGhDZUZUR3p3YS12cS13UUdqTlZuRzhPQlktTV8wbFlMTFNTNmNsVGZZTnV2N2RMclg2dFFkdDhkUU1jWGFpcHdZTmpLX1BHZ2tlLUlRSWtOQWpHbnI4ek1tMF9LdWd3WnhqYzVXR0tJemxWMGsxRTVHSEZLM1piOTVsWkV1c3RxMFhLQTZ1ZkV3ZHVId1FOM3FiT1FUdTRpU0lEbjg1OWp1ODIzbkVheGpZMktkOXlrLVM5TWNnWDdEeGpsUnN0Znp4bHlnU1R3OUY2R29V?oc=5,negative,0.9581406116485596
2026-07-10,Breakingviews - COMMENTARY: Tata Consultancy’s AI push uses a blurry yardstick - Reuters,Reuters,https://news.google.com/rss/articles/CBMirAFBVV95cUxPTU4zWFdnaEhsTTJnZnk5eW56dHAxTXBsUU5zQmpHVnB4UDNpRUhlZmY1NFYwOTk2YmFIdGlRSU9pN0F3aGJwTl9nTW9NNzNwUFU5czlGZ2llUEVBZEZCa1B0dGU2cU93cVZtTUpqTFNMQzdUa3JtcUhtNW92aTVzRXFDZkZWc01wWHNRMWtkNHExZGRCb2k2ZWpyNEFnaEtidVllQkk3alBoQkJn?oc=5,neutral,0.9204279184341431
2026-07-10,"India's TCS up as AI momentum fuels revenue beat; sector recovery gradual, analysts say - Reuters",Reuters,https://news.google.com/rss/articles/CBMimAFBVV95cUxNeUZaR2lrcnhON0JXRlZORmFxRlpwa29IZjRMNUk4S0NES19tR0piMndDTkRGMVRnT2hTUjFTMEJrcUEyaDVFODRPX2dDdU5fRHFMcV9CQ3hZNUQ5b09mSG1QRGxiMXl4LWVIOWNXT2lFb3ZZRnJaajR4OW4wbUQ1TGo0cXZKVnIzbXA2Y3VLOGRxdWw2ZVRjeA?oc=5,positive,0.9433430433273315
2026-07-10,TCS to Hit 600K: Indian IT Company Scales Fastest Hiring Since Layoffs - Jagran Josh,Jagran Josh,https://news.google.com/rss/articles/CBMiowFBVV95cUxQR3pqSGMybEQ5eDRTbTJURVpJVGpKMDNxLVRxdlZWdmk5SkVWVTF1YjJVVzdFN2g4ZW5ZcUlzTFhTSU1yYUFPUHNMUWZHZnIyTUlxWHM0aV9kenNNNGlYQVZMbDBQdjdXNFd5Y0hoRUhHYmdueWh1VmZlV0ZsNEtmN19zRGlxTTRXYnFOUE9IdnllbzI2M21ua1dJMzR3c3ZBNXBR0gGqAUFVX3lxTE9kcWJmalZiMlJyY0FXbnZHbFdSMEdtSmVDNUk1QkdINkFaUXZwck5Xa0hlTVNMb18tazF0VVd0bDd0SkhLWXh3U0o5ZGozeHhJdkYtTFJtcWIxUEY1dGpkanBTeEFjcFR1cG1PdlNuVGxLWll1VjlqV2pFVlkwOG5NT05kMDk4OHhaZ3NpUW1fSnFOaDdreUQzTTJiV01JTU5BZ1U3UVAwNmJ3?oc=5,neutral,0.42089664936065674
2026-07-10,TCS says AI revenue remains lumpy as projects last just 1-2 quarters - Moneycontrol.com,Moneycontrol.com,https://news.google.com/rss/articles/CBMizwFBVV95cUxNYldwLXRQQmpNN0VmX3ZSWlZfWkppU2RLQXoyT29YRWR0TWtZQWVBSFUwY2s0dHZxMm5xRlN3R2x3TURITVlQYXNSeDJsT2tXdkt4ejRVTmdQRktVV0QzSC1KVDA3c2VGeEV5RXZYNW5IQUpqUUtlUUhHU0xWNlR2TTd2bFlTTG42R1ZsbkZkTTYyQW1HODN6V01Eb3pmYkJFaE1EQXR5SUxCSmFiUFdJNktiS2o5d3JFTG5kMmxBUXM3STJ1UFVBTDEzT0xUQXPSAdQBQVVfeXFMTUVVNGpxaktheWpZcGdEZ083RHVuYjN2Q3Z1WTA2Ukl6d05INkxhTktJNjFZSV9xcEU0UTZYaU8xWEREbWFzMy1LRmhEX1BQNF9OU0tKX1YxemVRTlFqdUMzemNNTm95OENsakZ4dFpTWXBRUVBKOVlETUJ4ZkxRUWZVZG1heUVxNDVsOWxLM3JyVVBBN2FGeGR5R1BUR05GQ1VRUE5Sa3piV2N6QTFVUUZWbk1ITlZfYV9EcTNLLWwzRGJleXplQ3NHOUY0REk4TzZ4V04?oc=5,negative,0.8126079440116882
2026-07-10,"TCS Dividend Explained: Amount, Record Date, Payment Date And More — Here's What Investors Should Know - NDTV Profit",NDTV Profit,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQRG4tQ2RnRi0tXzllT3g1RFcwYnVGU3I1cHd2RERkZ0ZtdFhJMWFwUF9vY29LS2ZOWDR3dXpmX1lPNDFWRWtfdjVvZmI3ampZWmQtemtYRXJhaDlBbHZVRko1VE1USGdaS2kwZTVGOV8tOEhiREZiVm15ckNUVkZGMlpKRC13NUZldUlTQmlTZ2hsQ3l4NDZIdG5lZl9ySlBib29wYXNpZXBoQTNQQVhJYTlBVVNyU1FfWkNiZzR3VDFDT0hmSWZVXzJqYmJPWVpLR0VvS3Jnb9IB3wFBVV95cUxOTnhhQURPVWJtQlpsVmJaQ0tDRkVnZ1NfYzZUWTYySkVscU9nVkpBRVppUThRNWg1TlFBSU5QcTMtMllBT2FCV29fZlp6OVBCbnotMFhpOEJHM2lGd04zVUtHZk85QzhDdmlnT09MRG1YOFlJUmhCaGNob0ZocC1mNjZrVTVuZ3hGLVBfa1BBODJ4T2lIa3hTeG5tQlBwcmFYTTlpR3o4QzFrS3dCTWd0WHhBQ1FIb1VxUlptSFBhTEN0dVU3ZmtMRTllR0dzWjBpWm8ydVZTOXh1enFDWGU4?oc=5,neutral,0.9492998719215393
2026-07-10,TCS flags AI-driven productivity gains reducing client spending - The New Indian Express,The New Indian Express,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPUkNvZW9QQWlyX0ZFUDduODRhVVM5T1pod0VzMjk2MjlOQi1ROUhINTRFb2VJYVpIZDVMZ05ackdNQ0QtM1RXM0JKQjMxQmJORF9hRmFWazdhQ21aZHN3WkpKTU5EblNWOUwtUnZZbHV3QzEtanR0ekJROXRNZ3dVVy1zU2h6am1OUnBaVzJvd2doZ3IxZUE5LTJVcjJmZWZzUlNqNzc4RmdHdEVnUzREb0ZBX2VQNk0z0gHGAUFVX3lxTE1xYkZuZDMyeWZBYVVSei1lRmhLSlVFSUxWRVp5Mk12eFg4Ylk2OUNwRlBDdVliTm00dlNxazJOZ3IzZlFfbUxkdmRaWVBGWXE1RlJBeFBtNGxYRTl1WTgwUTNlRFBGaW5xWVN1cmtycU1ReFowTTg3MVROaThsbS1rNlROYWxtV05aeDg2X2dZMDBFMXlCRm5LZ3FucUxKdVBuN0tIdTN1elRSb0hBWlRpY0ZmU2g0NlM2QW9VRlRubFVUc0dTZw?oc=5,positive,0.9386366605758667
2026-07-10,Reduce Tata Consultancy Services; target of Rs 1860: ICICI Securities - Moneycontrol.com,Moneycontrol.com,https://news.google.com/rss/articles/CBMiywFBVV95cUxQVTNYR1hLZllRQVZSdDFIMjBzTG5odGtMNU9vZ2ZGQWtaNHAyS2FSZVlicXJXTHVfYVJWRl9qZmFpVGNOeGlmWHNVT3FwMEFCN2JXb2VRaF9uRmNVNXUzLVA2NW42a1d3YkFSczRjaDU1Y3NlMGRWelMzVlZrTHVGeHhYTWd1Zmg3MEY1UXBqM3d3em1KVWpvQkNCMG5rbl84LXZkTTJnWjEtbUpFTnVGRWprQm5JNXJQN1BsTWRhc3g5cVVZR0pwYlJLd9IB0AFBVV95cUxPSGVRSmx3T1IxNkx0eXBmNmhPWTlDWEJWZDdTUXBZd0tmUGJhSG5ESXpWQjdwNklqV0xMTktjT0NRaWEta2RGSWhjaklIblkyc3QybkUtaF9KUURBVDlHOEYtSGxuR2hvNnQ4NkFaNWJEVEtQQlE4SmE4Mi1WVlJWbk5EcnpJSmV0OFI1YkZtODQzcGRwVFFWcjU2ZktqNUxfWkFubEoxY2V1elEtZVJ6M3ZWY0FuNGhBUThxdG5vM2ZoenFpeURrRlVOQnE4eFct?oc=5,neutral,0.9246224761009216
2026-07-10,Tata Consultancy Services Shares Climb 4% As Q1 Earnings Exceed Estimates - HDFC Sky,HDFC Sky,https://news.google.com/rss/articles/CBMihgFBVV95cUxONU9yWlo5RUlIZ3JOR0VZUmdaN2J5RHVGalMwX1BuUUhHUTMxM2ptT2doeWtyNWtydktZVEhvVWxfRWdkTDl0OW5RV21pWDlUUloyRTRlRVBHdFMwZXBHY3ZzTmJndm9SM2tSd1NtX3JsSlVPVjQ3WVo1cjUtcEp2NUtWSU5jQQ?oc=5,positive,0.9154882431030273
2026-07-10,Buy Tata Consultancy Services; target of Rs 2500: Prabhudas Lilladher - Moneycontrol.com,Moneycontrol.com,https://news.google.com/rss/articles/CBMiywFBVV95cUxQTTlyMUpnZDRVZEk0ckxrT3dqTTJxbUFDWU1oLXJpOGQ4cml4cXEzYWRoZ29CMktvNVJCOTBnWXpNZkd2N1I1UHEwM2JpdjY4SUx0a0NOTUI0MjZWTllZdGRwdTkzcGQ2alZ1bnNTeUdCTHEwTE5uQTdDZjZ5RlU1Vl9CaG9hNDZuRVo2ME1CSWp2NHQwWDliWXhnNFJRYW4wSVVoVC1JTldRVnVJdE04ZjVsdS1nNGxYck1OUmI2MW9LMFZoTzdIQ1Q0WdIB0AFBVV95cUxNdTFNWmdSTWt6QUVscGxQdzl6dWRqNy1ha1FRd1I2b2EzNEpteTFCRUp2LU5xMmtyS0ZmWjhJSjBUZGg3Z0lqS1dmX2FOLUxsVmgzNmdXNkotbExLYjF2X19RcXhsTGxfVzlLa0ZWU05KYWx2OWZaWXo2N2dOdWZjdDBXU1g2Ty1pOVB6RnpLcWFQVHNBYjktSmRLVlJOZjk5ZXZhbW1hYVAwS0NNWEVSYVp4S1VxakRiWXp6azVVUGNVQzF3akpzV1FVOVZWanBo?oc=5,neutral,0.9375430941581726
2026-07-10,"TCS' next growth phase hinges on AI investments, not just deal momentum - The Economic Times",The Economic Times,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQQUtva1U1T0ZjdXdJTEZOV2xXODJKNVpianlwR25raEM4T04ydWx1SXJwdmhIUnBGQUtRRFF0MVczSE9vQ0dmQVRuVDNXZVRZOEJGZDhaMUZZa2d4UV9PZFNYcTRpYmxmczZjUWFuVUhDaXZKNWRtSGlmZmpnbnFIQTR4ckRTa3JTNnpSNUVrdWhuUTc0YWNOdXR1NEdGY01YdllFRXRqMlV2bDlmY3FONlFxY0YwNVMzd2tKM2k0YVRhTExqQUtiRXp3UHpocFlFX1BUalUxblltZDRmRFhidNIB5gFBVV95cUxQMTFiSDFGNDc5UkZqd3N2eVBQX0VjSWF0WEYxaHJHU0pRZFE0azhiZFJuSW00TUJ3OVhheG01bVI2MFRrWk9nX0hBelJhT2xTdktIbTJsckJ0MGEwdUFqYUt1VTZscHJNM09tNjczeFhISHA2M2hWQzBJY1FOUU5IR2RFY2VyendwOEFsN3FJYWVEOHhrUXJRdzd0aXpEekZvcGdJbzhOcHcwZGNCb2RNV2JXN002VmJoTUVvQjViQ3BycWdFWHVYN1ZfN0l3WktjTF90eFZYcmk1VU9fLXk5S1BsLWlldw?oc=5,neutral,0.8625693917274475
2026-07-10,"Sensex surges 800 pts, Nifty tops 24,200 as TCS sparks IT rally; fear gauge cools 8% - Fortune India",Fortune India,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPcXpoT3dodFFvS3d2Mjh0RVRFMXBsdk5RY3NNMUZPZjVhanBRNkdEa0Ryb01ISFRMY0ZoelJfSjJxZmR6VEd2QjdyTHV5OElnQzcyZjU2RW4ySlVUWHdYS29xMGtKM1p1S2lBdHowdXZyMlJtQTJKREF1czEtSFdoTEd0VlkxVVRidE5iWTExd01sUGd2VEtCREFDUGNDUlZGMUUyQXpURi11cklYMFBHQUZ5aW1yNXllb3hsWk9TS3E5QdIBzwFBVV95cUxNV3JlOURpV01xeF9lcVBFRzg0eEM5Yy1aRnVsM2g1aTNrQ21sSHMtMjFUajBfanRzQW00VVFMS2RWeGppSEprUGd2NHUwNFVCajhRMEExYzJGeWp0NkRRX0dBWVk5a1U2dXl0ampnT2hqbkg1dVJpNDZCT2tsclk4R0lSZXpORU1qWGFvNmRJMTRiVVFTLVlsa0EtU3lLOUN2VjhTRjZaaDVCZEFKSkdJd1FpT2I5dmJ5Uk5wd2xOM1FyRVVaZEJ5cGNrRFN4OFk?oc=5,positive,0.8766965866088867
2026-07-10,Why TCS employee addition just hit 4-year high amid AI job loss fears - The Economic Times,The Economic Times,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQTzhodUlxbTZ2dHRYZ3VhaW1nSUNka2VubzZzcWlJQXZkRGZGRWI5T2VzcU5TazYxcUV4dUs1aDdlRGlGZjZUSHZPX3QzNkpMZlFVejNHUDF3YTQtT2Qtd3hEUW5Qb1o3T0dvOU5VQjBqYjNXOEtOeUlhVlBONThhWEVYUmhGSG1VUzRlZDB3VENCeWRwM0NtM2NzMUV5Q0ttWEh3MFhGa0J0anlhT3ByT295aEVvT1NkT2dtMmJodWNKTkdjRm1GazJEakpxUWNqM3lVVDB2dkJkYm_SAeABQVVfeXFMUDZZRXVXc3RIZWJZM0pzQlpHWDI3WDRRTUVOQWFrZllqY2tqVlJHSjlmcDAyWGdiZTlFSDc4Q0VpSHVYdXNqVEtESkxtcVZKVjR0dHFDU3oteW1YNXkwc1RsUlpVeUhSOThpQmhYX09iMTN2YkNLQTZDWUZUU2lHTDRTeDlLdzlYZEszT2E2enVwd2ZEMnR1NV9fYWN1RkQxa1NHUXhRajBNcDJCcG1JVUhFUWxBVHl2VlBBd1pTMzZYNXZSZm1lUkh1bm9zZXBBMTNmWUhOdjNwZl9TenFtVTg?oc=5,negative,0.6825337409973145
2026-07-10,Tata Consultancy’s AI push uses a blurry yardstick - Breakingviews,Breakingviews,https://news.google.com/rss/articles/CBMisAFBVV95cUxQLV9SY0dSX2wtd2JHcnQwYXFsaml1RW9pOUJpY0JORlNQNHRnRkJjQ0lmS0xyUzZZRjlra0Z1NFpGaGsybmwtYUc0LUxYTFNaN1p5X05TUkhsenh4SmxVZ3hpb09WSThrZ3NsN1U3dzRzSElHcl9mTjhNU1ZrdkpzZHBUak9nbE1lNEE1YUtvZ2lQQVRWSVJtR01IVmhDVDYzUTl4dkpMUk5NOXV1eTZERA?oc=5,neutral,0.7087908983230591
